order_item_id,order_id,product_id,quantity,unit_price
5484,ORD15483,PROD110,5,80
5485,ORD15484,PROD101,2,899
5486,ORD15485,PROD113,5,149
5487,ORD15486,PROD104,4,120
5488,ORD15487,PROD109,2,129
5489,ORD15488,PROD108,4,229
5490,ORD15489,PROD102,2,199
5491,ORD15490,PROD104,1,120
5492,ORD15491,PROD102,3,199
5493,ORD15492,PROD108,2,229
5494,ORD15493,PROD112,3,199
5495,ORD15494,PROD110,5,80
5496,ORD15495,PROD109,1,129
5497,ORD15496,PROD109,5,129
5498,ORD15497,PROD104,3,120
5499,ORD15498,PROD113,5,149
5500,ORD15499,PROD109,1,129
5501,ORD15500,PROD103,1,59
5502,ORD15501,PROD109,5,129
5503,ORD15502,PROD110,5,80
5504,ORD15503,PROD113,5,149
5505,ORD15504,PROD103,5,59
5506,ORD15505,PROD113,2,149
5507,ORD15506,PROD102,3,199
5508,ORD15507,PROD108,3,229
5509,ORD15508,PROD103,4,59
5510,ORD15509,PROD112,2,199
5511,ORD15510,PROD111,5,59
5512,ORD15511,PROD112,5,199
5513,ORD15512,PROD111,4,59
5514,ORD15513,PROD107,4,399
5515,ORD15514,PROD104,1,120
5516,ORD15515,PROD105,3,110
5517,ORD15516,PROD106,2,99
5518,ORD15517,PROD106,4,99
5519,ORD15518,PROD113,2,149
5520,ORD15519,PROD107,2,399
5521,ORD15520,PROD113,5,149
5522,ORD15521,PROD103,5,59
5523,ORD15522,PROD100,5,999
5524,ORD15523,PROD111,1,59
5525,ORD15524,PROD105,4,110
5526,ORD15525,PROD104,2,120
5527,ORD15526,PROD103,2,59
5528,ORD15527,PROD107,5,399
5529,ORD15528,PROD114,5,25
5530,ORD15529,PROD108,4,229
5531,ORD15530,PROD108,5,229
5532,ORD15531,PROD113,1,149
5533,ORD15532,PROD108,3,229
5534,ORD15533,PROD105,3,110
5535,ORD15534,PROD106,5,99
5536,ORD15535,PROD106,4,99
5537,ORD15536,PROD111,2,59
5538,ORD15537,PROD113,1,149
5539,ORD15538,PROD113,1,149
5540,ORD15539,PROD109,4,129
5541,ORD15540,PROD111,3,59
5542,ORD15541,PROD110,1,80
5543,ORD15542,PROD110,4,80
5544,ORD15543,PROD111,1,59
5545,ORD15544,PROD102,3,199
5546,ORD15545,PROD111,4,59
5547,ORD15546,PROD113,1,149
5548,ORD15547,PROD100,5,999
5549,ORD15548,PROD110,3,80
5550,ORD15549,PROD113,2,149
5551,ORD15550,PROD104,2,120
5552,ORD15551,PROD103,2,59
5553,ORD15552,PROD111,5,59
5554,ORD15553,PROD106,1,99
5555,ORD15554,PROD112,3,199
5556,ORD15555,PROD104,4,120
5557,ORD15556,PROD111,3,59
5558,ORD15557,PROD102,4,199
5559,ORD15558,PROD106,2,99
5560,ORD15559,PROD112,5,199
5561,ORD15560,PROD110,1,80
5562,ORD15561,PROD103,5,59
5563,ORD15562,PROD108,2,229
5564,ORD15563,PROD111,1,59
5565,ORD15564,PROD114,3,25
5566,ORD15565,PROD109,3,129
5567,ORD15566,PROD103,4,59
5568,ORD15567,PROD110,5,80
5569,ORD15568,PROD111,4,59
5570,ORD15569,PROD103,3,59
5571,ORD15570,PROD113,4,149
5572,ORD15571,PROD108,1,229
5573,ORD15572,PROD105,4,110
5574,ORD15573,PROD108,2,229
5575,ORD15574,PROD102,5,199
5576,ORD15575,PROD113,5,149
5577,ORD15576,PROD101,3,899
5578,ORD15577,PROD113,4,149
5579,ORD15578,PROD101,2,899
5580,ORD15579,PROD108,3,229
5581,ORD15580,PROD111,5,59
5582,ORD15581,PROD106,5,99
5583,ORD15582,PROD105,5,110
5584,ORD15583,PROD111,3,59
5585,ORD15584,PROD103,4,59
5586,ORD15585,PROD113,2,149
5587,ORD15586,PROD100,3,999
5588,ORD15587,PROD104,2,120
5589,ORD15588,PROD100,5,999
5590,ORD15589,PROD105,1,110
5591,ORD15590,PROD104,3,120
5592,ORD15591,PROD112,5,199
5593,ORD15592,PROD111,1,59
5594,ORD15593,PROD100,2,999
5595,ORD15594,PROD109,5,129
5596,ORD15595,PROD103,5,59
5597,ORD15596,PROD112,5,199
5598,ORD15597,PROD102,1,199
5599,ORD15598,PROD108,3,229
5600,ORD15599,PROD110,1,80
5601,ORD15600,PROD107,2,399
5602,ORD15601,PROD112,2,199
5603,ORD15602,PROD108,3,229
5604,ORD15603,PROD103,3,59
5605,ORD15604,PROD104,5,120
5606,ORD15605,PROD102,2,199
5607,ORD15606,PROD103,2,59
5608,ORD15607,PROD110,4,80
5609,ORD15608,PROD101,3,899
5610,ORD15609,PROD110,5,80
5611,ORD15610,PROD105,4,110
5612,ORD15611,PROD111,1,59
5613,ORD15612,PROD104,2,120
5614,ORD15613,PROD100,1,999
5615,ORD15614,PROD101,4,899
5616,ORD15615,PROD111,5,59
5617,ORD15616,PROD101,1,899
5618,ORD15617,PROD106,3,99
5619,ORD15618,PROD105,1,110
5620,ORD15619,PROD103,5,59
5621,ORD15620,PROD114,3,25
5622,ORD15621,PROD110,2,80
5623,ORD15622,PROD103,5,59
5624,ORD15623,PROD105,2,110
5625,ORD15624,PROD106,4,99
5626,ORD15625,PROD104,4,120
5627,ORD15626,PROD113,3,149
5628,ORD15627,PROD107,5,399
5629,ORD15628,PROD109,1,129
5630,ORD15629,PROD106,5,99
5631,ORD15630,PROD103,3,59
5632,ORD15631,PROD111,1,59
5633,ORD15632,PROD108,1,229
5634,ORD15633,PROD111,4,59
5635,ORD15634,PROD100,5,999
5636,ORD15635,PROD104,4,120
5637,ORD15636,PROD112,2,199
5638,ORD15637,PROD101,2,899
5639,ORD15638,PROD109,1,129
5640,ORD15639,PROD108,5,229
5641,ORD15640,PROD101,3,899
5642,ORD15641,PROD110,2,80
5643,ORD15642,PROD100,5,999
5644,ORD15643,PROD109,4,129
5645,ORD15644,PROD104,3,120
5646,ORD15645,PROD103,2,59
5647,ORD15646,PROD105,3,110
5648,ORD15647,PROD112,5,199
5649,ORD15648,PROD101,5,899
5650,ORD15649,PROD104,4,120
5651,ORD15650,PROD101,2,899
5652,ORD15651,PROD102,1,199
5653,ORD15652,PROD106,1,99
5654,ORD15653,PROD108,5,229
5655,ORD15654,PROD109,3,129
5656,ORD15655,PROD103,4,59
5657,ORD15656,PROD100,2,999
5658,ORD15657,PROD112,5,199
5659,ORD15658,PROD109,5,129
5660,ORD15659,PROD109,3,129
5661,ORD15660,PROD104,5,120
5662,ORD15661,PROD105,3,110
5663,ORD15662,PROD114,2,25
5664,ORD15663,PROD110,1,80
5665,ORD15664,PROD104,2,120
5666,ORD15665,PROD112,1,199
5667,ORD15666,PROD100,1,999
5668,ORD15667,PROD104,2,120
5669,ORD15668,PROD102,2,199
5670,ORD15669,PROD103,1,59
5671,ORD15670,PROD113,4,149
5672,ORD15671,PROD110,4,80
5673,ORD15672,PROD105,5,110
5674,ORD15673,PROD110,4,80
5675,ORD15674,PROD109,5,129
5676,ORD15675,PROD101,3,899
5677,ORD15676,PROD110,2,80
5678,ORD15677,PROD101,3,899
5679,ORD15678,PROD113,2,149
5680,ORD15679,PROD103,5,59
5681,ORD15680,PROD108,2,229
5682,ORD15681,PROD103,3,59
5683,ORD15682,PROD113,3,149
5684,ORD15683,PROD108,2,229
5685,ORD15684,PROD112,2,199
5686,ORD15685,PROD106,5,99
5687,ORD15686,PROD104,5,120
5688,ORD15687,PROD110,4,80
5689,ORD15688,PROD109,2,129
5690,ORD15689,PROD110,5,80
5691,ORD15690,PROD114,1,25
5692,ORD15691,PROD106,4,99
5693,ORD15692,PROD109,5,129
5694,ORD15693,PROD114,2,25
5695,ORD15694,PROD110,5,80
5696,ORD15695,PROD109,1,129
5697,ORD15696,PROD105,3,110
5698,ORD15697,PROD106,1,99
5699,ORD15698,PROD100,5,999
5700,ORD15699,PROD109,3,129
5701,ORD15700,PROD100,1,999
5702,ORD15701,PROD100,4,999
5703,ORD15702,PROD111,4,59
5704,ORD15703,PROD105,2,110
5705,ORD15704,PROD102,1,199
5706,ORD15705,PROD101,4,899
5707,ORD15706,PROD111,5,59
5708,ORD15707,PROD100,1,999
5709,ORD15708,PROD100,4,999
5710,ORD15709,PROD111,2,59
5711,ORD15710,PROD101,5,899
5712,ORD15711,PROD113,5,149
5713,ORD15712,PROD106,5,99
5714,ORD15713,PROD114,1,25
5715,ORD15714,PROD106,5,99
5716,ORD15715,PROD107,5,399
5717,ORD15716,PROD108,4,229
5718,ORD15717,PROD111,3,59
5719,ORD15718,PROD102,1,199
5720,ORD15719,PROD100,4,999
5721,ORD15720,PROD103,4,59
5722,ORD15721,PROD102,4,199
5723,ORD15722,PROD108,2,229
5724,ORD15723,PROD112,3,199
5725,ORD15724,PROD102,5,199
5726,ORD15725,PROD104,5,120
5727,ORD15726,PROD104,5,120
5728,ORD15727,PROD100,2,999
5729,ORD15728,PROD108,4,229
5730,ORD15729,PROD102,4,199
5731,ORD15730,PROD101,3,899
5732,ORD15731,PROD113,3,149
5733,ORD15732,PROD105,4,110
5734,ORD15733,PROD110,1,80
5735,ORD15734,PROD100,3,999
5736,ORD15735,PROD100,1,999
5737,ORD15736,PROD102,2,199
5738,ORD15737,PROD105,2,110
5739,ORD15738,PROD105,1,110
5740,ORD15739,PROD103,5,59
5741,ORD15740,PROD100,1,999
5742,ORD15741,PROD101,5,899
5743,ORD15742,PROD112,2,199
5744,ORD15743,PROD105,1,110
5745,ORD15744,PROD105,3,110
5746,ORD15745,PROD104,3,120
5747,ORD15746,PROD113,1,149
5748,ORD15747,PROD107,4,399
5749,ORD15748,PROD110,3,80
5750,ORD15749,PROD114,2,25
5751,ORD15750,PROD114,1,25
5752,ORD15751,PROD110,1,80
5753,ORD15752,PROD106,3,99
5754,ORD15753,PROD114,4,25
5755,ORD15754,PROD109,2,129
5756,ORD15755,PROD102,1,199
5757,ORD15756,PROD111,1,59
5758,ORD15757,PROD104,4,120
5759,ORD15758,PROD114,4,25
5760,ORD15759,PROD112,3,199
5761,ORD15760,PROD110,3,80
5762,ORD15761,PROD108,1,229
5763,ORD15762,PROD114,4,25
5764,ORD15763,PROD110,5,80
5765,ORD15764,PROD103,2,59
5766,ORD15765,PROD100,3,999
5767,ORD15766,PROD105,2,110
5768,ORD15767,PROD113,4,149
5769,ORD15768,PROD106,5,99
5770,ORD15769,PROD102,5,199
5771,ORD15770,PROD104,5,120
5772,ORD15771,PROD113,2,149
5773,ORD15772,PROD100,4,999
5774,ORD15773,PROD106,2,99
5775,ORD15774,PROD102,3,199
5776,ORD15775,PROD110,4,80
5777,ORD15776,PROD101,4,899
5778,ORD15777,PROD100,5,999
5779,ORD15778,PROD111,4,59
5780,ORD15779,PROD104,5,120
5781,ORD15780,PROD114,3,25
5782,ORD15781,PROD106,5,99
5783,ORD15782,PROD113,3,149
5784,ORD15783,PROD109,3,129
5785,ORD15784,PROD103,4,59
5786,ORD15785,PROD106,5,99
5787,ORD15786,PROD111,1,59
5788,ORD15787,PROD111,2,59
5789,ORD15788,PROD104,3,120
5790,ORD15789,PROD101,3,899
5791,ORD15790,PROD105,5,110
5792,ORD15791,PROD102,2,199
5793,ORD15792,PROD109,4,129
5794,ORD15793,PROD104,1,120
5795,ORD15794,PROD111,4,59
5796,ORD15795,PROD114,4,25
5797,ORD15796,PROD108,1,229
5798,ORD15797,PROD108,3,229
5799,ORD15798,PROD103,5,59
5800,ORD15799,PROD107,4,399
5801,ORD15800,PROD110,2,80
5802,ORD15801,PROD100,1,999
5803,ORD15802,PROD106,1,99
5804,ORD15803,PROD101,2,899
5805,ORD15804,PROD112,3,199
5806,ORD15805,PROD107,4,399
5807,ORD15806,PROD112,5,199
5808,ORD15807,PROD105,3,110
5809,ORD15808,PROD104,1,120
5810,ORD15809,PROD112,1,199
5811,ORD15810,PROD106,2,99
5812,ORD15811,PROD100,2,999
5813,ORD15812,PROD102,2,199
5814,ORD15813,PROD110,2,80
5815,ORD15814,PROD114,1,25
5816,ORD15815,PROD109,4,129
5817,ORD15816,PROD102,1,199
5818,ORD15817,PROD102,1,199
5819,ORD15818,PROD108,3,229
5820,ORD15819,PROD112,5,199
5821,ORD15820,PROD110,5,80
5822,ORD15821,PROD108,4,229
5823,ORD15822,PROD105,2,110
5824,ORD15823,PROD114,5,25
5825,ORD15824,PROD113,2,149
5826,ORD15825,PROD108,5,229
5827,ORD15826,PROD107,4,399
5828,ORD15827,PROD106,4,99
5829,ORD15828,PROD108,1,229
5830,ORD15829,PROD113,4,149
5831,ORD15830,PROD100,2,999
5832,ORD15831,PROD114,4,25
5833,ORD15832,PROD100,2,999
5834,ORD15833,PROD110,1,80
5835,ORD15834,PROD110,4,80
5836,ORD15835,PROD100,4,999
5837,ORD15836,PROD114,1,25
5838,ORD15837,PROD114,2,25
5839,ORD15838,PROD102,1,199
5840,ORD15839,PROD114,1,25
5841,ORD15840,PROD104,5,120
5842,ORD15841,PROD100,1,999
5843,ORD15842,PROD100,1,999
5844,ORD15843,PROD100,3,999
5845,ORD15844,PROD111,4,59
5846,ORD15845,PROD101,2,899
5847,ORD15846,PROD103,4,59
5848,ORD15847,PROD100,1,999
5849,ORD15848,PROD100,3,999
5850,ORD15849,PROD112,5,199
5851,ORD15850,PROD111,1,59
5852,ORD15851,PROD110,2,80
5853,ORD15852,PROD100,3,999
5854,ORD15853,PROD106,5,99
5855,ORD15854,PROD113,5,149
5856,ORD15855,PROD104,5,120
5857,ORD15856,PROD107,2,399
5858,ORD15857,PROD105,3,110
5859,ORD15858,PROD109,2,129
5860,ORD15859,PROD101,3,899
5861,ORD15860,PROD100,4,999
5862,ORD15861,PROD110,2,80
5863,ORD15862,PROD106,1,99
5864,ORD15863,PROD110,1,80
5865,ORD15864,PROD114,3,25
5866,ORD15865,PROD110,5,80
5867,ORD15866,PROD109,3,129
5868,ORD15867,PROD110,4,80
5869,ORD15868,PROD114,3,25
5870,ORD15869,PROD112,3,199
5871,ORD15870,PROD107,1,399
5872,ORD15871,PROD106,1,99
5873,ORD15872,PROD102,3,199
5874,ORD15873,PROD107,4,399
5875,ORD15874,PROD107,5,399
5876,ORD15875,PROD102,3,199
5877,ORD15876,PROD110,5,80
5878,ORD15877,PROD114,1,25
5879,ORD15878,PROD109,5,129
5880,ORD15879,PROD112,3,199
5881,ORD15880,PROD107,3,399
5882,ORD15881,PROD102,5,199
5883,ORD15882,PROD104,3,120
5884,ORD15883,PROD113,2,149
5885,ORD15884,PROD108,3,229
5886,ORD15885,PROD114,2,25
5887,ORD15886,PROD110,3,80
5888,ORD15887,PROD106,1,99
5889,ORD15888,PROD106,4,99
5890,ORD15889,PROD105,5,110
5891,ORD15890,PROD102,1,199
5892,ORD15891,PROD108,4,229
5893,ORD15892,PROD101,5,899
5894,ORD15893,PROD100,4,999
5895,ORD15894,PROD113,5,149
5896,ORD15895,PROD110,3,80
5897,ORD15896,PROD110,2,80
5898,ORD15897,PROD110,4,80
5899,ORD15898,PROD111,2,59
5900,ORD15899,PROD105,5,110
5901,ORD15900,PROD111,3,59
5902,ORD15901,PROD113,1,149
5903,ORD15902,PROD108,2,229
5904,ORD15903,PROD107,3,399
5905,ORD15904,PROD104,2,120
5906,ORD15905,PROD106,4,99
5907,ORD15906,PROD102,4,199
5908,ORD15907,PROD111,2,59
5909,ORD15908,PROD107,4,399
5910,ORD15909,PROD112,3,199
5911,ORD15910,PROD102,2,199
5912,ORD15911,PROD109,4,129
5913,ORD15912,PROD109,2,129
5914,ORD15913,PROD102,5,199
5915,ORD15914,PROD101,5,899
5916,ORD15915,PROD100,2,999
5917,ORD15916,PROD107,5,399
5918,ORD15917,PROD113,2,149
5919,ORD15918,PROD107,5,399
5920,ORD15919,PROD103,3,59
5921,ORD15920,PROD113,1,149
5922,ORD15921,PROD111,1,59
5923,ORD15922,PROD114,2,25
5924,ORD15923,PROD107,4,399
5925,ORD15924,PROD102,5,199
5926,ORD15925,PROD110,4,80
5927,ORD15926,PROD107,2,399
5928,ORD15927,PROD109,3,129
5929,ORD15928,PROD114,3,25
5930,ORD15929,PROD110,1,80
5931,ORD15930,PROD109,5,129
5932,ORD15931,PROD107,1,399
5933,ORD15932,PROD105,3,110
5934,ORD15933,PROD114,2,25
5935,ORD15934,PROD100,3,999
5936,ORD15935,PROD108,3,229
5937,ORD15936,PROD111,5,59
5938,ORD15937,PROD110,4,80
5939,ORD15938,PROD108,2,229
5940,ORD15939,PROD109,3,129
5941,ORD15940,PROD101,4,899
5942,ORD15941,PROD109,3,129
5943,ORD15942,PROD100,3,999
5944,ORD15943,PROD111,2,59
5945,ORD15944,PROD104,1,120
5946,ORD15945,PROD106,5,99
5947,ORD15946,PROD109,4,129
5948,ORD15947,PROD102,2,199
5949,ORD15948,PROD103,2,59
5950,ORD15949,PROD107,1,399
5951,ORD15950,PROD102,4,199
5952,ORD15951,PROD106,3,99
5953,ORD15952,PROD112,4,199
5954,ORD15953,PROD102,2,199
5955,ORD15954,PROD106,3,99
5956,ORD15955,PROD104,3,120
5957,ORD15956,PROD111,5,59
5958,ORD15957,PROD103,3,59
5959,ORD15958,PROD114,4,25
5960,ORD15959,PROD106,4,99
5961,ORD15960,PROD110,3,80
5962,ORD15961,PROD102,5,199
5963,ORD15962,PROD104,5,120
5964,ORD15963,PROD101,4,899
5965,ORD15964,PROD109,2,129
5966,ORD15965,PROD104,2,120
5967,ORD15966,PROD105,5,110
5968,ORD15967,PROD107,2,399
5969,ORD15968,PROD103,4,59
5970,ORD15969,PROD100,4,999
5971,ORD15970,PROD114,5,25
5972,ORD15971,PROD103,3,59
5973,ORD15972,PROD105,1,110
5974,ORD15973,PROD105,5,110
5975,ORD15974,PROD108,5,229
5976,ORD15975,PROD100,2,999
5977,ORD15976,PROD103,5,59
5978,ORD15977,PROD102,4,199
5979,ORD15978,PROD101,5,899
5980,ORD15979,PROD114,3,25
5981,ORD15980,PROD100,4,999
5982,ORD15981,PROD110,4,80
5983,ORD15982,PROD111,1,59
5984,ORD15983,PROD104,1,120
5985,ORD15984,PROD114,2,25
5986,ORD15985,PROD103,5,59
5987,ORD15986,PROD108,5,229
5988,ORD15987,PROD100,5,999
5989,ORD15988,PROD105,5,110
5990,ORD15989,PROD100,1,999
5991,ORD15990,PROD101,3,899
5992,ORD15991,PROD107,4,399
5993,ORD15992,PROD107,3,399
5994,ORD15993,PROD113,4,149
5995,ORD15994,PROD102,5,199
5996,ORD15995,PROD113,3,149
5997,ORD15996,PROD107,4,399
5998,ORD15997,PROD111,1,59
5999,ORD15998,PROD111,2,59
6000,ORD15999,PROD100,5,999
6001,ORD16000,PROD102,4,199
6002,ORD16001,PROD114,4,25
6003,ORD16002,PROD110,4,80
6004,ORD16003,PROD114,5,25
6005,ORD16004,PROD112,4,199
6006,ORD16005,PROD111,4,59
6007,ORD16006,PROD104,1,120
6008,ORD16007,PROD114,1,25
6009,ORD16008,PROD111,4,59
6010,ORD16009,PROD110,2,80
6011,ORD16010,PROD113,3,149
6012,ORD16011,PROD106,3,99
6013,ORD16012,PROD102,4,199
6014,ORD16013,PROD110,2,80
6015,ORD16014,PROD106,2,99
6016,ORD16015,PROD112,3,199
6017,ORD16016,PROD107,2,399
6018,ORD16017,PROD102,2,199
6019,ORD16018,PROD100,1,999
6020,ORD16019,PROD112,3,199
6021,ORD16020,PROD112,4,199
6022,ORD16021,PROD106,5,99
6023,ORD16022,PROD111,4,59
6024,ORD16023,PROD107,2,399
6025,ORD16024,PROD101,3,899
6026,ORD16025,PROD106,1,99
6027,ORD16026,PROD113,4,149
6028,ORD16027,PROD106,5,99
6029,ORD16028,PROD100,3,999
6030,ORD16029,PROD109,2,129
6031,ORD16030,PROD103,1,59
6032,ORD16031,PROD111,2,59
6033,ORD16032,PROD108,5,229
6034,ORD16033,PROD110,1,80
6035,ORD16034,PROD104,5,120
6036,ORD16035,PROD112,4,199
6037,ORD16036,PROD112,5,199
6038,ORD16037,PROD113,3,149
6039,ORD16038,PROD102,4,199
6040,ORD16039,PROD101,3,899
6041,ORD16040,PROD111,4,59
6042,ORD16041,PROD101,3,899
6043,ORD16042,PROD106,3,99
6044,ORD16043,PROD108,3,229
6045,ORD16044,PROD101,4,899
6046,ORD16045,PROD100,1,999
6047,ORD16046,PROD102,3,199
6048,ORD16047,PROD104,3,120
6049,ORD16048,PROD112,4,199
6050,ORD16049,PROD113,3,149
6051,ORD16050,PROD103,2,59
6052,ORD16051,PROD109,4,129
6053,ORD16052,PROD105,1,110
6054,ORD16053,PROD114,1,25
6055,ORD16054,PROD103,4,59
6056,ORD16055,PROD111,4,59
6057,ORD16056,PROD102,5,199
6058,ORD16057,PROD102,5,199
6059,ORD16058,PROD106,3,99
6060,ORD16059,PROD103,4,59
6061,ORD16060,PROD106,1,99
6062,ORD16061,PROD101,4,899
6063,ORD16062,PROD105,5,110
6064,ORD16063,PROD101,3,899
6065,ORD16064,PROD114,5,25
6066,ORD16065,PROD102,2,199
6067,ORD16066,PROD111,1,59
6068,ORD16067,PROD103,5,59
6069,ORD16068,PROD105,2,110
6070,ORD16069,PROD107,3,399
6071,ORD16070,PROD106,1,99
6072,ORD16071,PROD103,5,59
6073,ORD16072,PROD105,5,110
6074,ORD16073,PROD106,5,99
6075,ORD16074,PROD109,5,129
6076,ORD16075,PROD113,1,149
6077,ORD16076,PROD101,1,899
6078,ORD16077,PROD108,3,229
6079,ORD16078,PROD111,1,59
6080,ORD16079,PROD101,4,899
6081,ORD16080,PROD107,3,399
6082,ORD16081,PROD103,5,59
6083,ORD16082,PROD104,3,120
6084,ORD16083,PROD101,2,899
6085,ORD16084,PROD106,4,99
6086,ORD16085,PROD113,2,149
6087,ORD16086,PROD110,3,80
6088,ORD16087,PROD102,5,199
6089,ORD16088,PROD110,1,80
6090,ORD16089,PROD103,3,59
6091,ORD16090,PROD109,5,129
6092,ORD16091,PROD105,1,110
6093,ORD16092,PROD105,3,110
6094,ORD16093,PROD108,2,229
6095,ORD16094,PROD110,3,80
6096,ORD16095,PROD105,2,110
6097,ORD16096,PROD113,2,149
6098,ORD16097,PROD103,1,59
6099,ORD16098,PROD105,1,110
6100,ORD16099,PROD113,5,149
6101,ORD16100,PROD107,2,399
6102,ORD16101,PROD114,4,25
6103,ORD16102,PROD113,5,149
6104,ORD16103,PROD104,1,120
6105,ORD16104,PROD100,3,999
6106,ORD16105,PROD106,4,99
6107,ORD16106,PROD114,5,25
6108,ORD16107,PROD102,2,199
6109,ORD16108,PROD102,1,199
6110,ORD16109,PROD111,2,59
6111,ORD16110,PROD101,4,899
6112,ORD16111,PROD107,2,399
6113,ORD16112,PROD109,1,129
6114,ORD16113,PROD105,4,110
6115,ORD16114,PROD102,1,199
6116,ORD16115,PROD101,1,899
6117,ORD16116,PROD111,1,59
6118,ORD16117,PROD105,5,110
6119,ORD16118,PROD111,4,59
6120,ORD16119,PROD105,2,110
6121,ORD16120,PROD110,2,80
6122,ORD16121,PROD113,2,149
6123,ORD16122,PROD108,4,229
6124,ORD16123,PROD103,1,59
6125,ORD16124,PROD114,4,25
6126,ORD16125,PROD105,5,110
6127,ORD16126,PROD113,1,149
6128,ORD16127,PROD104,1,120
6129,ORD16128,PROD109,2,129
6130,ORD16129,PROD113,2,149
6131,ORD16130,PROD110,1,80
6132,ORD16131,PROD109,4,129
6133,ORD16132,PROD108,3,229
6134,ORD16133,PROD109,4,129
6135,ORD16134,PROD112,2,199
6136,ORD16135,PROD102,3,199
6137,ORD16136,PROD113,2,149
6138,ORD16137,PROD109,1,129
6139,ORD16138,PROD111,5,59
6140,ORD16139,PROD103,5,59
6141,ORD16140,PROD100,4,999
6142,ORD16141,PROD111,4,59
6143,ORD16142,PROD114,4,25
6144,ORD16143,PROD104,2,120
6145,ORD16144,PROD105,1,110
6146,ORD16145,PROD108,3,229
6147,ORD16146,PROD102,2,199
6148,ORD16147,PROD112,2,199
6149,ORD16148,PROD114,1,25
6150,ORD16149,PROD106,1,99
6151,ORD16150,PROD101,2,899
6152,ORD16151,PROD112,3,199
6153,ORD16152,PROD114,3,25
6154,ORD16153,PROD102,2,199
6155,ORD16154,PROD107,2,399
6156,ORD16155,PROD114,3,25
6157,ORD16156,PROD103,1,59
6158,ORD16157,PROD111,2,59
6159,ORD16158,PROD100,1,999
6160,ORD16159,PROD113,2,149
6161,ORD16160,PROD109,5,129
6162,ORD16161,PROD104,1,120
6163,ORD16162,PROD104,5,120
6164,ORD16163,PROD101,5,899
6165,ORD16164,PROD101,3,899
6166,ORD16165,PROD112,1,199
6167,ORD16166,PROD105,3,110
6168,ORD16167,PROD104,1,120
6169,ORD16168,PROD105,4,110
6170,ORD16169,PROD100,4,999
6171,ORD16170,PROD111,3,59
6172,ORD16171,PROD107,1,399
6173,ORD16172,PROD113,4,149
6174,ORD16173,PROD107,5,399
6175,ORD16174,PROD100,2,999
6176,ORD16175,PROD112,1,199
6177,ORD16176,PROD109,4,129
6178,ORD16177,PROD103,1,59
6179,ORD16178,PROD103,2,59
6180,ORD16179,PROD101,2,899
6181,ORD16180,PROD105,4,110
6182,ORD16181,PROD101,5,899
6183,ORD16182,PROD113,1,149
6184,ORD16183,PROD102,2,199
6185,ORD16184,PROD106,2,99
6186,ORD16185,PROD104,4,120
6187,ORD16186,PROD105,2,110
6188,ORD16187,PROD113,3,149
6189,ORD16188,PROD103,2,59
6190,ORD16189,PROD110,1,80
6191,ORD16190,PROD111,4,59
6192,ORD16191,PROD105,2,110
6193,ORD16192,PROD103,3,59
6194,ORD16193,PROD111,4,59
6195,ORD16194,PROD110,4,80
6196,ORD16195,PROD102,1,199
6197,ORD16196,PROD105,2,110
6198,ORD16197,PROD103,4,59
6199,ORD16198,PROD100,2,999
6200,ORD16199,PROD108,3,229
6201,ORD16200,PROD107,5,399
6202,ORD16201,PROD111,1,59
6203,ORD16202,PROD114,3,25
6204,ORD16203,PROD107,3,399
6205,ORD16204,PROD106,4,99
6206,ORD16205,PROD104,5,120
6207,ORD16206,PROD102,2,199
6208,ORD16207,PROD108,3,229
6209,ORD16208,PROD111,4,59
6210,ORD16209,PROD102,1,199
6211,ORD16210,PROD103,2,59
6212,ORD16211,PROD113,2,149
6213,ORD16212,PROD110,5,80
6214,ORD16213,PROD103,1,59
6215,ORD16214,PROD106,1,99
6216,ORD16215,PROD104,4,120
6217,ORD16216,PROD111,2,59
6218,ORD16217,PROD104,1,120
6219,ORD16218,PROD105,3,110
6220,ORD16219,PROD104,2,120
6221,ORD16220,PROD106,2,99
6222,ORD16221,PROD104,4,120
6223,ORD16222,PROD111,3,59
6224,ORD16223,PROD105,2,110
6225,ORD16224,PROD112,4,199
6226,ORD16225,PROD114,1,25
6227,ORD16226,PROD113,5,149
6228,ORD16227,PROD108,3,229
6229,ORD16228,PROD107,2,399
6230,ORD16229,PROD107,2,399
6231,ORD16230,PROD103,2,59
6232,ORD16231,PROD113,2,149
6233,ORD16232,PROD107,1,399
6234,ORD16233,PROD108,3,229
6235,ORD16234,PROD108,1,229
6236,ORD16235,PROD107,2,399
6237,ORD16236,PROD109,5,129
6238,ORD16237,PROD114,2,25
6239,ORD16238,PROD113,5,149
6240,ORD16239,PROD106,2,99
6241,ORD16240,PROD106,5,99
6242,ORD16241,PROD114,4,25
6243,ORD16242,PROD113,3,149
6244,ORD16243,PROD107,5,399
6245,ORD16244,PROD114,1,25
6246,ORD16245,PROD109,4,129
6247,ORD16246,PROD112,5,199
6248,ORD16247,PROD105,1,110
6249,ORD16248,PROD109,2,129
6250,ORD16249,PROD111,5,59
6251,ORD16250,PROD112,5,199
6252,ORD16251,PROD114,2,25
6253,ORD16252,PROD113,4,149
6254,ORD16253,PROD108,2,229
6255,ORD16254,PROD112,2,199
6256,ORD16255,PROD109,4,129
6257,ORD16256,PROD111,1,59
6258,ORD16257,PROD100,4,999
6259,ORD16258,PROD105,5,110
